city,latitude,longitude,post_code,timezone,minimum_delivery_time,minimum_order_amount,minimum_pickup_time,name,rating,review_number,review_with_comment_number,vertical,vertical_parent,delivery_provider,is_active,is_new,is_promoted,dine_in,main_cuisine
Lahore,31.509895,74.4313967,54000,Asia/Karachi,18850,0,15,Defence Bar.B.Q,3.9,522,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Lahore,31.446825,74.281459,34000,Asia/Karachi,0,0,15,O' MY CHEESE,4.1,184,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Fast Food
Lahore,31.4211249,74.28136095,54000,Asia/Karachi,18815,0,10,Charcoal Pizza - College Road,3.9,74,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pizza
Lahore,31.5003854,74.3590044,54000,Asia/Karachi,18830,0,10,Delica Chinese,4.0,81,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Chinese
Lahore,31.5214213,74.349199,54000,Asia/Karachi,18830,0,10,Sweet Affairs - Gulberg,3.9,127,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Desserts
Lahore,31.5082867,74.3448828,54000,Asia/Karachi,18830,0,10,Liberty paratha Roll,4.1,230,0,restaurants,Restaurant,platform_delivery,True,False,False,False,BBQ
Lahore,31.419708,74.264018,54000,Asia/Karachi,0,0,12,Akhtar GOL GAPPY-WAPDA TOWN,4.2,343,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Lahore,31.482118,74.395785,54000,Asia/Karachi,18835,0,10,Taoyuan Chinese - DHA,4.2,1030,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Chinese
Lahore,31.5463086,74.30092905,54000,Asia/Karachi,18825,0,15,Ghar Ka Zaiqa,4.3,3489,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Lahore,31.3805093,74.1947287,54000,Asia/Karachi,0,0,15,Johnny & Baba - Bahria,4.3,6,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Fast Food
Lahore,31.5660041,74.3037699,54000,Asia/Karachi,0,0,15,Kashmiri Daal Chawal,3.9,24,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Lahore,31.4520257,74.29002845,54000,Asia/Karachi,0,0,15,Toska Cafe & Lounge,3.0,2,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pizza
Lahore,31.44993045,74.2691809,1700,Asia/Karachi,18815,0,15,Broadway Pizza - Johar Town,4.1,8254,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pizza
Lahore,31.47596525,74.3874689,54000,Asia/Karachi,18845,0,20,Mekees,3.9,281,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Burgers
Lahore,31.5066844,74.2804822,54000,Asia/Karachi,0,0,15,Smoking Grill - Kareem Block,3.0,2,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Fast Food
Lahore,31.5655292,74.29876046,54000,Asia/Karachi,0,0,15,Agha Chanay Wala - Islampura,4.0,124,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Lahore,31.44663895,74.26931485,54000,Asia/Karachi,0,0,15,Mighty Grillicious,3.8,161,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Burgers
Lahore,31.45779677,74.3699519,54000,Asia/Karachi,18835,0,15,Palm Inn,4.2,475,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Fast Food
Lahore,31.480169,74.2552255,54000,Asia/Karachi,18805,0,5,THE AMAGS STATIONERS,0.0,0,0,stationery_and_books,Shop,platform_delivery,True,False,False,False,
Lahore,31.5203584,74.351862,54000,Asia/Karachi,18835,0,10,D Steak House,3.9,59,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Steak
Lahore,31.5641266,74.391245,54000,Asia/Karachi,0,0,15,TIKKA PLUS FAMILY RESTAURANT,5.0,2,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Lahore,31.53933713,74.28474296,54700,Asia/Karachi,0,0,15,Flavors of Life,3.9,75,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Burgers
Lahore,31.52385195,74.3018889,5400,Asia/Karachi,18820,0,10,TBH - Tikka Biryani House,4.0,31,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Lahore,31.4943928,74.3874488,54000,Asia/Karachi,0,0,15,Chef Shahid,4.1,148,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Chinese
Lahore,31.5183268,74.2687428,54000,Asia/Karachi,18810,0,10,Kinza Kitchen,3.9,1516,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Lahore,31.4823157,74.3971161,54000,Asia/Karachi,18840,0,10,Al Beirut Lebanese Cuisine - DHA,3.7,42,0,restaurants,Restaurant,platform_delivery,True,False,False,False,
Lahore,31.4343549,74.2620823,54700,Asia/Karachi,18810,0,15,Sam's cookery (Paratha specialist),4.6,138,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Lahore,31.370166,74.1866596,53720,Asia/Karachi,0,0,15,Smart Choice Tobacco - B block,0.0,0,0,tobacco,Shop,platform_delivery,True,False,False,False,
Lahore,31.5311392,74.3197447,54000,Asia/Karachi,0,0,15,Baba Jalal Din Mutton Chanay,3.5,4,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Lahore,31.49036935,74.31871475,54000,Asia/Karachi,0,0,12,Asli Bhaiya Kabab & Tikka Shop - D Block Model Town,3.5,87,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Lahore,31.5287062,74.295287,54000,Asia/Karachi,18820,0,10,Huma Kitchen,3.9,89,0,restaurants,Restaurant,platform_delivery,True,True,False,False,Pakistani
Lahore,31.5517089,74.36287155,54000,Asia/Karachi,18835,0,10,Re Chan's Chinese,4.0,288,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Chinese
Lahore,31.50533997,74.33229054,06755,Asia/Karachi,0,0,15,Chandoor - Gulberg,3.0,76,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Lahore,31.5255278,74.4476412,54000,Asia/Karachi,0,0,15,Tipu Burger & Fast Food,3.9,367,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Fast Food
Lahore,31.5859664,74.37712745,54000,Asia/Karachi,18840,0,15,H.A Chatkhara Kitchen,3.9,608,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Biryani
Lahore,31.49461217,74.42475677,54000,Asia/Karachi,18850,0,15,Hoorain’s Kitchen,4.3,278,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Lahore,31.4617475,74.4495513,54000,Asia/Karachi,0,0,15,WrapTa,4.2,164,0,restaurants,Restaurant,platform_delivery,True,False,False,False,
Lahore,31.4737346,74.4019307,54000,Asia/Karachi,0,0,15,Cafe Hunza Nagar,2.9,26,0,restaurants,Restaurant,dine_in,True,False,False,True,Pakistani
Lahore,31.4577239,74.2802935,54000,Asia/Karachi,18815,0,10,89 Taste Cafe & Restaurant - Johar Town,5.0,1,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Lahore,31.5486325,74.2898477,54000,Asia/Karachi,0,0,15,Doodh Kadah - Gulshan Ravi,5.0,4,0,specialty_and_ethnic,Shop,platform_delivery,True,False,False,False,
Lahore,31.564167,74.29845473,54000,Asia/Karachi,0,0,15,Amal Store - Islampura,3.9,19,0,convenience,Shop,platform_delivery,True,False,False,False,
Lahore,31.50631465,74.2799098,54000,Asia/Karachi,18810,0,5,Qasoori Dahi Bhallay,4.4,355,0,restaurants,Restaurant,platform_delivery,True,False,False,False,
Lahore,31.49345,74.4070297,52000,Asia/Karachi,0,0,15,Johnny's Café,3.4,10,0,restaurants,Restaurant,dine_in,True,False,False,True,Fast Food
Lahore,31.51714237,74.27807571,54000,Asia/Karachi,18815,0,10,Alvina's Kitchen,4.1,567,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Lahore,31.5594425,74.3504308,54000,Asia/Karachi,0,0,15,Karachi Red Pepper BBQ & Paratha Roll,2.4,30,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Lahore,31.557757,74.316158,54000,Asia/Karachi,18825,0,10,Malik Restaurant And Karahi tikka shop,4.0,1337,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Lahore,31.4495651,74.3494045,54000,Asia/Karachi,0,0,15,FFC Pizza and Burger Point,3.4,7,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Fast Food
Lahore,31.51541,74.343843,542000,Asia/Karachi,18830,0,15,21 Pizza Bar,4.0,162,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pizza
Lahore,31.495245,74.4143095,54000,Asia/Karachi,0,0,12,Spicy Day,4.2,315,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Burgers
Lahore,31.51953398,74.31984815,54000,Asia/Karachi,18825,0,15,Azaan Burger & Pizza,3.9,607,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pizza
Lahore,31.48208665,74.39623985,54782,Asia/Karachi,18835,0,5,Biryani Express - DHA,4.1,8079,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Lahore,31.591201,74.30061905,54000,Asia/Karachi,0,0,15,Mister Chinese Mobile Food-Gol Bagh,4.0,574,0,restaurants,Restaurant,platform_delivery,True,False,False,False,
Lahore,31.499344,74.358905,54000,Asia/Karachi,0,0,12,Ateeq Tikka Shop,4.0,1067,0,restaurants,Restaurant,platform_delivery,True,False,False,False,BBQ
Lahore,31.5526842,74.3380548,54000,Asia/Karachi,0,0,20,Marco Polo Pearl Continental Lahore,3.6,37,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Lahore,31.4438617,74.2774966,54000,Asia/Karachi,0,0,15,Chai Club,4.2,6,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Lahore,31.50614357,74.33120728,54600,Asia/Karachi,45,0,10,Biryani Express - Ferozpur Road - Kalma chowk,3.7,1267,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Biryani
Lahore,31.4439854,74.3059903,54000,Asia/Karachi,0,0,15,Biryani Point,4.1,349,0,restaurants,Restaurant,platform_delivery,True,False,False,False,
Lahore,31.4964718,74.4080079,5400,Asia/Karachi,18840,0,10,Proper Tasty,3.6,25,0,restaurants,Restaurant,platform_delivery,True,True,False,False,Fast Food
Lahore,31.48751385,74.37819205,54000,Asia/Karachi,0,0,12,Pizza Slice - Eden Cottage,4.1,10,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Fast Food
Lahore,31.44789509,74.26903626,54000,Asia/Karachi,0,0,15,BIG CHEF,3.8,5,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Fast Food
Lahore,31.39482169,74.25601818,54000,Asia/Karachi,0,0,15,Station 101,3.9,450,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Burgers
Lahore,31.5688281,74.4169984,54000,Asia/Karachi,0,0,15,Nayab Tasty Foods,3.0,24,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Fast Food
Lahore,31.6184065,74.2985114,54000,Asia/Karachi,0,0,15,PICKUP BURGER & PIZZA,0.0,0,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Fast Food
Lahore,31.51038815,74.3065319,54000,Asia/Karachi,0,0,15,Bite Of Crum,3.8,75,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Italian
Lahore,31.4786389,74.4110833,54700,Asia/Karachi,18845,0,15,Home Yum,3.0,3,0,restaurants,Restaurant,platform_delivery,True,True,False,False,Fast Food
Lahore,31.4536201,74.357967,5400,Asia/Karachi,18835,0,15,Crunch N Munch,3.8,61,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Fast Food
Lahore,31.4673604,74.2781314,54000,Asia/Karachi,0,0,15,Biryani Beats,3.7,9,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Lahore,31.5324636,74.3643433,54000,Asia/Karachi,0,0,15,Wimmpy Foods,3.7,131,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Burgers
Lahore,31.445923,74.2804911,54000,Asia/Karachi,18815,0,15,Midnight Craving,3.4,14,0,restaurants,Restaurant,platform_delivery,True,True,False,False,Pizza
Lahore,31.4677135,74.2432347,54000,Asia/Karachi,18810,0,15,Usama Burger - Raiwind Road,3.1,240,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Burgers
Lahore,31.5684722,74.4086667,54000,Asia/Karachi,0,0,15,EL BAIK BROAST,3.9,237,0,restaurants,Restaurant,platform_delivery,True,False,False,False,
Lahore,31.5163329,74.3430656,54000,Asia/Karachi,0,0,15,Baseus - Gulberg,0.0,0,0,electronics,Shop,platform_delivery,True,False,False,False,
Lahore,31.46946566,74.27647079,54000,Asia/Karachi,18815,0,15,Cozy Cuisine,3.3,72,0,restaurants,Restaurant,platform_delivery,True,True,False,False,Pakistani
Lahore,31.57083652,74.2949079,54000,Asia/Karachi,18820,0,10,The Burger House,3.8,377,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Fast Food
Lahore,31.4159843,74.2977529,54000,Asia/Karachi,0,0,15,Spicy Kitchen,1.4,5,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Fast Food
Lahore,31.4442198,74.2547273,54700,Asia/Karachi,0,0,15,Spices & Aroma,4.4,128,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Lahore,31.4203216,74.2656945,54000,Asia/Karachi,18810,0,15,SUBS n SALADS - Wapda Town Lahore,3.9,172,0,restaurants,Restaurant,dine_in,True,False,False,True,Fast Food
Lahore,31.4567632,74.3086183,54000,Asia/Karachi,0,0,20,Al-Muhammadi Nihari House,4.2,951,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Lahore,31.4742203,74.402772,54792,Asia/Karachi,18845,0,15,Cottage Pizza,4.3,821,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pizza
Lahore,31.4607212,74.2759046,54000,Asia/Karachi,18815,0,15,24 Wall Street Pizza - Johar Town,3.5,1100,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pizza
Lahore,31.4734497,74.2709888,54000,Asia/Karachi,0,0,15,VIP Madina Burger Point,3.2,72,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Burgers
Lahore,31.5035826,74.357027,54000,Asia/Karachi,18835,0,15,Zouq-e-Saeed,4.1,164,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Lahore,31.50861605,74.345016,54000,Asia/Karachi,18825,0,10,Asli Karachi Pratha Roll,4.1,1976,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Lahore,31.483679,74.4287665,54000,Asia/Karachi,18860,0,25,Masala Square,3.6,61,0,restaurants,Restaurant,platform_delivery,True,True,False,False,Pakistani
Lahore,31.4326534,74.3543366,54000,Asia/Karachi,0,0,15,Foodies Valley,4.0,8,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Fast Food
Lahore,31.5495233,74.3910937,54000,Asia/Karachi,0,0,15,Al Qaisar special Katta karahi & Bar B Q,4.3,270,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Lahore,31.4880303,74.3782886,54792,Asia/Karachi,0,0,15,Royal Oven,4.0,4,0,restaurants,Restaurant,dine_in,True,False,False,True,Continental
Lahore,31.4551268,74.3662187,54000,Asia/Karachi,0,0,15,Food Castle,4.1,252,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Fast Food
Lahore,31.5033127,74.356161,54000,Asia/Karachi,18825,0,5,Salein Shopping,0.0,0,0,convenience,Shop,platform_delivery,True,False,False,False,
Lahore,31.48297295,74.39459345,54000,Asia/Karachi,0,0,12,School Shop - Sector H DHA Phase 1,5.0,2,0,stationery_and_books,Shop,platform_delivery,True,False,False,False,
Lahore,31.5201257,74.3233702,34000,Asia/Karachi,0,0,15,Rab Rakha Tikka Shop,4.1,139,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Lahore,31.43028815,74.24904565,54000,Asia/Karachi,18805,0,15,Prime Kitchen,4.1,1976,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Lahore,31.52261055,74.45098385,53200,Asia/Karachi,18850,0,10,The Pizza Shop - Barki Road,4.2,1284,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pizza
Lahore,31.45653865,74.30926545,54000,Asia/Karachi,0,0,12,Johny & Bunty,3.6,178,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Fast Food
Lahore,31.482622,74.395127,54000,Asia/Karachi,18835,0,5,Bismillah Foods,4.6,1512,0,supermarket,Shop,platform_delivery,True,False,False,False,
Lahore,31.44139215,74.4301949,54000,Asia/Karachi,0,0,15,TIF Foods,4.1,369,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Lahore,31.5596088,74.2917876,54000,Asia/Karachi,0,0,12,Begana Burger Point - National Town,3.8,310,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Burgers
Lahore,31.49300577,74.24880936,54000,Asia/Karachi,0,0,15,Kitchen n Cafe,4.0,274,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Fast Food
Lahore,31.470464,74.317835,54000,Asia/Karachi,18820,0,10,KARACHI PARATHA ROLL - Ali Baba,4.1,1931,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Lahore,31.452034,74.27125549,54782,Asia/Karachi,18820,0,15,Maalga,3.8,1176,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Lahore,31.4617041,74.3708681,54000,Asia/Karachi,18835,0,15,Nutraj The Spice Mantra,3.6,38,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Fast Food
Lahore,31.4027717,74.2565577,91355,Asia/Karachi,18805,0,10,Amna Kitchen,3.3,11,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Lahore,31.339074,74.23715705,54000,Asia/Karachi,18805,0,15,Desi Palace - Riwind Road,2.7,27,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Lahore,31.60082215,74.3407383,54000,Asia/Karachi,18830,0,10,Cuisine Boulevard,4.2,53,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Lahore,31.4373684,74.2796281,54000,Asia/Karachi,18805,0,5,Rahat Ice Cream - Nespak Society,4.3,206,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Lahore,31.5045143,74.3490912,54000,Asia/Karachi,18825,0,5,Mad Batter,4.4,131,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Beverages
Lahore,31.4532826,74.27316575,542000,Asia/Karachi,18810,0,10,Liu's Kim Mun Chinese by Hsin Kuang - Johar Town,4.3,1592,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Chinese
Lahore,31.492841,74.37634925,54000,Asia/Karachi,0,0,15,THE ALOO CART,3.4,20,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Fast Food
Lahore,31.5341242,74.32036235,54000,Asia/Karachi,18820,0,5,Lahore Broast – Ichra Branch,3.9,150,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Fried Chicken
Lahore,31.564768,74.30889,54000,Asia/Karachi,0,0,12,Riaz Falooda - Old Anarkali,4.0,1070,0,restaurants,Restaurant,platform_delivery,True,False,False,False,
Lahore,31.4504112,74.2853969,54000,Asia/Karachi,0,0,15,Quetta Tea House,4.1,297,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Lahore,31.5860768,74.2968722,54000,Asia/Karachi,0,0,12,Madina Fast Food - Karim Park,3.5,156,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Fast Food
Lahore,31.5006338,74.3213147,54000,Asia/Karachi,18820,0,5,Bunno Beef Pulao - Khan Barkat Market,3.0,91,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pulao
Lahore,31.4748084,74.3027775,54000,Asia/Karachi,18825,0,15,Pizza Place,4.1,256,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Fast Food
Lahore,31.6230021,74.288898,54000,Asia/Karachi,18820,0,10,Mazzo Pizza Kitchen,3.0,2,0,restaurants,Restaurant,platform_delivery,True,True,False,False,Fast Food
Lahore,31.5256881,74.2777787,54000,Asia/Karachi,0,0,15,Pizza Cafe,1.7,3,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Fast Food
Lahore,31.495323,74.3669505,54700,Asia/Karachi,18835,0,15,Desi Masala,3.3,191,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Lahore,31.5251634,74.3189326,54000,Asia/Karachi,18825,0,15,Baltistan Chinese Food Corner,3.9,645,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Chinese
Lahore,31.44607385,74.2805555,54770,Asia/Karachi,18810,0,10,Bait-ul-Shawarma Johar Town,2.9,37,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Mediterranean
Lahore,31.46669055,74.2652767,54000,Asia/Karachi,18815,0,10,Mumuso - Emporium Mall,5.0,1,0,home_and_gifts,Shop,platform_delivery,True,False,False,False,
Lahore,31.4201595,74.2646706,54000,Asia/Karachi,0,0,15,Gadget Wala,0.0,0,0,electronics,Shop,platform_delivery,True,False,False,False,
Lahore,31.4713319,74.3288955,54000,Asia/Karachi,0,0,15,Embrace Cafe,3.8,26,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Lahore,31.4989396,74.3206185,54000,Asia/Karachi,18820,0,5,Nafees Dahi Bhallay - Barket Market,3.7,203,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Lahore,31.5352514,74.3136544,35461,Asia/Karachi,0,0,15,Lahori Spoon,3.8,138,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Lahore,31.5150068,74.34416715,54000,Asia/Karachi,18830,0,10,Cathay Kitchen by Hsin Kuang,3.8,273,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Chinese
Lahore,31.5198637,74.3498892,54000,Asia/Karachi,18830,0,10,Mandarin Kitchen - Gulberg,4.0,35,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Chinese
Lahore,31.4609389,74.2862148,54000,Asia/Karachi,18815,0,15,Food Fitness,3.8,32,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Burgers
Lahore,31.4645443,74.4400759,54000,Asia/Karachi,0,0,15,Khaas Nihari,4.2,518,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Lahore,31.5248133,74.29601345,54000,Asia/Karachi,18820,0,10,Arabian Naan Shop & BBQ,3.9,812,0,restaurants,Restaurant,dine_in,True,False,False,True,Pakistani
Lahore,31.4922117,74.361073,54000,Asia/Karachi,0,0,15,Crispy Town,3.1,19,0,restaurants,Restaurant,platform_delivery,True,True,False,False,Fast Food
Lahore,31.398778,74.2514985,54000,Asia/Karachi,0,0,15,Bawarchi Fast Food Lounge,3.5,25,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Fast Food
Lahore,31.58037115,74.39609675,54700,Asia/Karachi,18840,0,10,Hunger Puppets,2.7,55,0,restaurants,Restaurant,platform_delivery,True,True,False,False,Fast Food
Lahore,31.3741276,74.1909233,4000,Asia/Karachi,18790,0,10,Rouka Bakery,3.5,39,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Fast Food
Lahore,31.4391088,74.29233335,54000,Asia/Karachi,0,0,15,Hafiz Sweets & Bakers - College Road,4.2,513,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Cakes & Bakery
Lahore,31.4450572,74.27884515,54700,Asia/Karachi,0,0,15,Flamingo,4.4,124,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Fast Food
Lahore,31.38943165,74.1912499,54000,Asia/Karachi,0,0,15,Aayat's Kitchen,4.2,99,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Lahore,31.5440171,74.29418395,54000,Asia/Karachi,18815,0,5,Bannu Beef Pulao - Turab Foods  - Mor Samnbad,3.4,275,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pulao
Lahore,31.4734167,74.3289444,57000,Asia/Karachi,0,0,15,Desi Dhaba,4.5,203,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Lahore,31.5311782,74.2976703,54000,Asia/Karachi,0,0,15,Chickki Frozen Food,0.0,0,0,groceries,Shop,platform_delivery,True,False,False,False,
Lahore,31.506972,74.354167,54000,Asia/Karachi,0,0,12,Coffee Tea & Company,3.9,242,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Tea & Coffee
Lahore,31.5729415,74.3187101,54000,Asia/Karachi,0,0,12,Lasani Burger Gawalmandi,3.8,1839,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Burgers
Lahore,31.46827481,74.31741968,54000,Asia/Karachi,0,0,15,ZM Planet,0.0,0,0,fashion,Shop,platform_delivery,True,False,False,False,
Lahore,31.4611451,74.41411655,55151,Asia/Karachi,18840,0,5,Lush Crush- Phase 5,4.6,150,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Desserts
Lahore,31.436743,74.2910927,54000,Asia/Karachi,0,0,15,Green Fresh Vegetables,0.0,0,0,fruits_and_vegetables,Shop,platform_delivery,True,False,False,False,
Lahore,31.45652425,74.3662677,54000,Asia/Karachi,18835,0,15,Chinese Min - DHA,4.2,1103,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Chinese
Lahore,31.38154,74.1860721,54000,Asia/Karachi,18790,0,10,Hareesa House,4.0,352,0,restaurants,Restaurant,platform_delivery,True,True,False,False,Pakistani
Lahore,31.5238063,74.3449226,54000,Asia/Karachi,18825,0,10,Golden Restaurant,4.1,1679,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Lahore,31.47099687,74.3311046,54000,Asia/Karachi,0,0,15,Ghar ka khana,4.2,22,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Lahore,31.5000262,74.3494867,54000,Asia/Karachi,0,0,15,Sultan Daddy Grill Burger,3.1,49,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Fast Food
Lahore,31.51837215,74.25643418,34000,Asia/Karachi,0,0,15,Chinese 360,3.8,77,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Chinese
Lahore,31.537485,74.305616,54000,Asia/Karachi,0,0,12,Goga Naqibia Murgh Channay - Samanabad,4.3,3632,0,restaurants,Restaurant,dine_in,True,False,False,True,Pakistani
Lahore,31.5216666,74.2894995,54000,Asia/Karachi,0,0,15,Shakes & Ice Cream,3.0,1,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Healthy Food
Lahore,31.51221605,74.35403603,54000,Asia/Karachi,18825,0,5,Shahanshah Dahi Bhallay ( R ),4.3,945,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Lahore,31.56312755,74.30247955,54000,Asia/Karachi,18820,0,10,Foodilicious,4.1,284,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Burgers
Lahore,31.538414,74.331124,54200,Asia/Karachi,18825,0,10,Biryani King - Shadman,4.1,7897,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Lahore,31.4311983,74.2520952,46000,Asia/Karachi,18805,0,10,zee kitchenette,3.4,38,0,restaurants,Restaurant,platform_delivery,True,True,False,False,Fast Food
Lahore,31.3721617,74.1787877,53720,Asia/Karachi,0,0,15,Tasty Shish,4.2,33,0,restaurants,Restaurant,platform_delivery,True,True,False,False,Fast Food
Lahore,31.3881594,74.1957845,54000,Asia/Karachi,18795,0,15,Seemis Kitchen,3.8,53,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Lahore,31.58681705,74.4016087,54000,Asia/Karachi,0,0,15,New Punjab Fish Corner and BBQ,4.5,2,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Seafood
